residue,residue_binary_msb_first,residue_binary_lsb_first,residue_mod_8
38525,1001011001111101,1011111001101001,5
38533,1001011010000101,1010000101101001,5
38541,1001011010001101,1011000101101001,5
38549,1001011010010101,1010100101101001,5
38557,1001011010011101,1011100101101001,5
38565,1001011010100101,1010010101101001,5
38573,1001011010101101,1011010101101001,5
38581,1001011010110101,1010110101101001,5
38589,1001011010111101,1011110101101001,5
38597,1001011011000101,1010001101101001,5
38605,1001011011001101,1011001101101001,5
38613,1001011011010101,1010101101101001,5
38621,1001011011011101,1011101101101001,5
38629,1001011011100101,1010011101101001,5
38637,1001011011101101,1011011101101001,5
38645,1001011011110101,1010111101101001,5
38661,1001011100000101,1010000011101001,5
38669,1001011100001101,1011000011101001,5
38677,1001011100010101,1010100011101001,5
38685,1001011100011101,1011100011101001,5
38693,1001011100100101,1010010011101001,5
38701,1001011100101101,1011010011101001,5
38709,1001011100110101,1010110011101001,5
38717,1001011100111101,1011110011101001,5
38725,1001011101000101,1010001011101001,5
38733,1001011101001101,1011001011101001,5
38741,1001011101010101,1010101011101001,5
38749,1001011101011101,1011101011101001,5
38757,1001011101100101,1010011011101001,5
38765,1001011101101101,1011011011101001,5
38773,1001011101110101,1010111011101001,5
38789,1001011110000101,1010000111101001,5
38797,1001011110001101,1011000111101001,5
38805,1001011110010101,1010100111101001,5
38813,1001011110011101,1011100111101001,5
38821,1001011110100101,1010010111101001,5
38837,1001011110110101,1010110111101001,5
38845,1001011110111101,1011110111101001,5
38853,1001011111000101,1010001111101001,5
38861,1001011111001101,1011001111101001,5
38869,1001011111010101,1010101111101001,5
38877,1001011111011101,1011101111101001,5
38885,1001011111100101,1010011111101001,5
38893,1001011111101101,1011011111101001,5
38901,1001011111110101,1010111111101001,5
38917,1001100000000101,1010000000011001,5
38925,1001100000001101,1011000000011001,5
38933,1001100000010101,1010100000011001,5
38941,1001100000011101,1011100000011001,5
38949,1001100000100101,1010010000011001,5
38957,1001100000101101,1011010000011001,5
38965,1001100000110101,1010110000011001,5
38973,1001100000111101,1011110000011001,5
38981,1001100001000101,1010001000011001,5
38989,1001100001001101,1011001000011001,5
38997,1001100001010101,1010101000011001,5
39005,1001100001011101,1011101000011001,5
39013,1001100001100101,1010011000011001,5
39021,1001100001101101,1011011000011001,5
39029,1001100001110101,1010111000011001,5
39037,1001100001111101,1011111000011001,5
39045,1001100010000101,1010000100011001,5
39053,1001100010001101,1011000100011001,5
39061,1001100010010101,1010100100011001,5
39069,1001100010011101,1011100100011001,5
39085,1001100010101101,1011010100011001,5
39093,1001100010110101,1010110100011001,5
39109,1001100011000101,1010001100011001,5
39117,1001100011001101,1011001100011001,5
39125,1001100011010101,1010101100011001,5
39133,1001100011011101,1011101100011001,5
39141,1001100011100101,1010011100011001,5
39149,1001100011101101,1011011100011001,5
39157,1001100011110101,1010111100011001,5
39165,1001100011111101,1011111100011001,5
39173,1001100100000101,1010000010011001,5
39181,1001100100001101,1011000010011001,5
39189,1001100100010101,1010100010011001,5
39197,1001100100011101,1011100010011001,5
39205,1001100100100101,1010010010011001,5
39213,1001100100101101,1011010010011001,5
39221,1001100100110101,1010110010011001,5
39229,1001100100111101,1011110010011001,5
39237,1001100101000101,1010001010011001,5
39245,1001100101001101,1011001010011001,5
39253,1001100101010101,1010101010011001,5
39261,1001100101011101,1011101010011001,5
39269,1001100101100101,1010011010011001,5
39277,1001100101101101,1011011010011001,5
39285,1001100101110101,1010111010011001,5
39293,1001100101111101,1011111010011001,5
39301,1001100110000101,1010000110011001,5
39309,1001100110001101,1011000110011001,5
39317,1001100110010101,1010100110011001,5
39325,1001100110011101,1011100110011001,5
39333,1001100110100101,1010010110011001,5
39341,1001100110101101,1011010110011001,5
39349,1001100110110101,1010110110011001,5
39357,1001100110111101,1011110110011001,5
39365,1001100111000101,1010001110011001,5
39373,1001100111001101,1011001110011001,5
39381,1001100111010101,1010101110011001,5
39389,1001100111011101,1011101110011001,5
39397,1001100111100101,1010011110011001,5
39405,1001100111101101,1011011110011001,5
39413,1001100111110101,1010111110011001,5
39429,1001101000000101,1010000001011001,5
39437,1001101000001101,1011000001011001,5
39445,1001101000010101,1010100001011001,5
39453,1001101000011101,1011100001011001,5
39461,1001101000100101,1010010001011001,5
39469,1001101000101101,1011010001011001,5
39477,1001101000110101,1010110001011001,5
39485,1001101000111101,1011110001011001,5
39493,1001101001000101,1010001001011001,5
39501,1001101001001101,1011001001011001,5
39509,1001101001010101,1010101001011001,5
39517,1001101001011101,1011101001011001,5
39525,1001101001100101,1010011001011001,5
39533,1001101001101101,1011011001011001,5
39541,1001101001110101,1010111001011001,5
39557,1001101010000101,1010000101011001,5
39565,1001101010001101,1011000101011001,5
39573,1001101010010101,1010100101011001,5
39581,1001101010011101,1011100101011001,5
39597,1001101010101101,1011010101011001,5
39605,1001101010110101,1010110101011001,5
39613,1001101010111101,1011110101011001,5
39621,1001101011000101,1010001101011001,5
39629,1001101011001101,1011001101011001,5
39637,1001101011010101,1010101101011001,5
39645,1001101011011101,1011101101011001,5
39653,1001101011100101,1010011101011001,5
39661,1001101011101101,1011011101011001,5
39669,1001101011110101,1010111101011001,5
39677,1001101011111101,1011111101011001,5
39685,1001101100000101,1010000011011001,5
39693,1001101100001101,1011000011011001,5
39701,1001101100010101,1010100011011001,5
39709,1001101100011101,1011100011011001,5
39717,1001101100100101,1010010011011001,5
39725,1001101100101101,1011010011011001,5
39733,1001101100110101,1010110011011001,5
39741,1001101100111101,1011110011011001,5
39749,1001101101000101,1010001011011001,5
39757,1001101101001101,1011001011011001,5
39765,1001101101010101,1010101011011001,5
39773,1001101101011101,1011101011011001,5
39781,1001101101100101,1010011011011001,5
39789,1001101101101101,1011011011011001,5
39797,1001101101110101,1010111011011001,5
39805,1001101101111101,1011111011011001,5
39813,1001101110000101,1010000111011001,5
39821,1001101110001101,1011000111011001,5
39829,1001101110010101,1010100111011001,5
39837,1001101110011101,1011100111011001,5
39845,1001101110100101,1010010111011001,5
39853,1001101110101101,1011010111011001,5
39861,1001101110110101,1010110111011001,5
39869,1001101110111101,1011110111011001,5
39877,1001101111000101,1010001111011001,5
39885,1001101111001101,1011001111011001,5
39893,1001101111010101,1010101111011001,5
39901,1001101111011101,1011101111011001,5
39909,1001101111100101,1010011111011001,5
39917,1001101111101101,1011011111011001,5
39925,1001101111110101,1010111111011001,5
39933,1001101111111101,1011111111011001,5
39941,1001110000000101,1010000000111001,5
39949,1001110000001101,1011000000111001,5
39957,1001110000010101,1010100000111001,5
39965,1001110000011101,1011100000111001,5
39973,1001110000100101,1010010000111001,5
39981,1001110000101101,1011010000111001,5
39989,1001110000110101,1010110000111001,5
39997,1001110000111101,1011110000111001,5
40005,1001110001000101,1010001000111001,5
40013,1001110001001101,1011001000111001,5
40021,1001110001010101,1010101000111001,5
40029,1001110001011101,1011101000111001,5
40037,1001110001100101,1010011000111001,5
40053,1001110001110101,1010111000111001,5
40061,1001110001111101,1011111000111001,5
40069,1001110010000101,1010000100111001,5
40077,1001110010001101,1011000100111001,5
40085,1001110010010101,1010100100111001,5
40093,1001110010011101,1011100100111001,5
40101,1001110010100101,1010010100111001,5
40109,1001110010101101,1011010100111001,5
40117,1001110010110101,1010110100111001,5
40125,1001110010111101,1011110100111001,5
40133,1001110011000101,1010001100111001,5
40141,1001110011001101,1011001100111001,5
40149,1001110011010101,1010101100111001,5
40157,1001110011011101,1011101100111001,5
40165,1001110011100101,1010011100111001,5
40173,1001110011101101,1011011100111001,5
40181,1001110011110101,1010111100111001,5
40189,1001110011111101,1011111100111001,5
40197,1001110100000101,1010000010111001,5
40205,1001110100001101,1011000010111001,5
40213,1001110100010101,1010100010111001,5
40221,1001110100011101,1011100010111001,5
40229,1001110100100101,1010010010111001,5
40237,1001110100101101,1011010010111001,5
40245,1001110100110101,1010110010111001,5
40253,1001110100111101,1011110010111001,5
40261,1001110101000101,1010001010111001,5
40269,1001110101001101,1011001010111001,5
40277,1001110101010101,1010101010111001,5
40285,1001110101011101,1011101010111001,5
40293,1001110101100101,1010011010111001,5
40301,1001110101101101,1011011010111001,5
40309,1001110101110101,1010111010111001,5
40317,1001110101111101,1011111010111001,5
40325,1001110110000101,1010000110111001,5
40333,1001110110001101,1011000110111001,5
40341,1001110110010101,1010100110111001,5
40357,1001110110100101,1010010110111001,5
40365,1001110110101101,1011010110111001,5
40373,1001110110110101,1010110110111001,5
40381,1001110110111101,1011110110111001,5
40389,1001110111000101,1010001110111001,5
40397,1001110111001101,1011001110111001,5
40405,1001110111010101,1010101110111001,5
40413,1001110111011101,1011101110111001,5
40421,1001110111100101,1010011110111001,5
40429,1001110111101101,1011011110111001,5
40437,1001110111110101,1010111110111001,5
40445,1001110111111101,1011111110111001,5
40453,1001111000000101,1010000001111001,5
40461,1001111000001101,1011000001111001,5
40469,1001111000010101,1010100001111001,5
40477,1001111000011101,1011100001111001,5
40485,1001111000100101,1010010001111001,5
40493,1001111000101101,1011010001111001,5
40501,1001111000110101,1010110001111001,5
40509,1001111000111101,1011110001111001,5
40517,1001111001000101,1010001001111001,5
40525,1001111001001101,1011001001111001,5
40533,1001111001010101,1010101001111001,5
40541,1001111001011101,1011101001111001,5
40549,1001111001100101,1010011001111001,5
40557,1001111001101101,1011011001111001,5
40565,1001111001110101,1010111001111001,5
40573,1001111001111101,1011111001111001,5
40581,1001111010000101,1010000101111001,5
40589,1001111010001101,1011000101111001,5
40597,1001111010010101,1010100101111001,5
40605,1001111010011101,1011100101111001,5
40621,1001111010101101,1011010101111001,5
40629,1001111010110101,1010110101111001,5
40637,1001111010111101,1011110101111001,5
40645,1001111011000101,1010001101111001,5
40653,1001111011001101,1011001101111001,5
40661,1001111011010101,1010101101111001,5
40669,1001111011011101,1011101101111001,5
40677,1001111011100101,1010011101111001,5
40685,1001111011101101,1011011101111001,5
40693,1001111011110101,1010111101111001,5
40701,1001111011111101,1011111101111001,5
40709,1001111100000101,1010000011111001,5
40717,1001111100001101,1011000011111001,5
40725,1001111100010101,1010100011111001,5
40733,1001111100011101,1011100011111001,5
40741,1001111100100101,1010010011111001,5
40749,1001111100101101,1011010011111001,5
40757,1001111100110101,1010110011111001,5
40765,1001111100111101,1011110011111001,5
40773,1001111101000101,1010001011111001,5
40781,1001111101001101,1011001011111001,5
40789,1001111101010101,1010101011111001,5
40797,1001111101011101,1011101011111001,5
40805,1001111101100101,1010011011111001,5
40813,1001111101101101,1011011011111001,5
40821,1001111101110101,1010111011111001,5
40829,1001111101111101,1011111011111001,5
40837,1001111110000101,1010000111111001,5
40845,1001111110001101,1011000111111001,5
40853,1001111110010101,1010100111111001,5
40861,1001111110011101,1011100111111001,5
40869,1001111110100101,1010010111111001,5
40877,1001111110101101,1011010111111001,5
40885,1001111110110101,1010110111111001,5
40893,1001111110111101,1011110111111001,5
40901,1001111111000101,1010001111111001,5
40909,1001111111001101,1011001111111001,5
40917,1001111111010101,1010101111111001,5
40925,1001111111011101,1011101111111001,5
40933,1001111111100101,1010011111111001,5
40941,1001111111101101,1011011111111001,5
40965,1010000000000101,1010000000000101,5
40973,1010000000001101,1011000000000101,5
40981,1010000000010101,1010100000000101,5
40989,1010000000011101,1011100000000101,5
40997,1010000000100101,1010010000000101,5
41005,1010000000101101,1011010000000101,5
41013,1010000000110101,1010110000000101,5
41021,1010000000111101,1011110000000101,5
41029,1010000001000101,1010001000000101,5
41037,1010000001001101,1011001000000101,5
41045,1010000001010101,1010101000000101,5
41053,1010000001011101,1011101000000101,5
41061,1010000001100101,1010011000000101,5
41069,1010000001101101,1011011000000101,5
41077,1010000001110101,1010111000000101,5
41085,1010000001111101,1011111000000101,5
41093,1010000010000101,1010000100000101,5
41101,1010000010001101,1011000100000101,5
41109,1010000010010101,1010100100000101,5
41117,1010000010011101,1011100100000101,5
41125,1010000010100101,1010010100000101,5
41133,1010000010101101,1011010100000101,5
41141,1010000010110101,1010110100000101,5
41149,1010000010111101,1011110100000101,5
41157,1010000011000101,1010001100000101,5
41165,1010000011001101,1011001100000101,5
41173,1010000011010101,1010101100000101,5
41181,1010000011011101,1011101100000101,5
41189,1010000011100101,1010011100000101,5
41197,1010000011101101,1011011100000101,5
41205,1010000011110101,1010111100000101,5
41213,1010000011111101,1011111100000101,5
41221,1010000100000101,1010000010000101,5
41229,1010000100001101,1011000010000101,5
41237,1010000100010101,1010100010000101,5
41245,1010000100011101,1011100010000101,5
41261,1010000100101101,1011010010000101,5
41269,1010000100110101,1010110010000101,5
41277,1010000100111101,1011110010000101,5
41285,1010000101000101,1010001010000101,5
41293,1010000101001101,1011001010000101,5
41301,1010000101010101,1010101010000101,5
41309,1010000101011101,1011101010000101,5
41317,1010000101100101,1010011010000101,5
41333,1010000101110101,1010111010000101,5
41341,1010000101111101,1011111010000101,5
